"ID","ITEM","CREATED"
1137,69,2018-07-20
1137,105,2018-03-21
1137,116,2017-07-11
1137,115,2019-08-29
1137,198,2017-08-11
1137,1,2017-10-24
1138,116,2018-10-23
1138,23,2018-04-24
1138,157,2018-11-21
1141,94,2018-02-14
1141,147,2018-05-27
1141,44,2017-09-28
1141,22,2018-12-12
1141,150,2020-01-27
1141,104,2020-04-03
1141,123,2019-02-13
1141,118,2019-12-19
1142,6,2019-06-17
1143,49,2018-12-06
1143,87,2018-09-20
1143,38,2019-09-22
1143,81,2017-10-29
1143,115,2019-07-20
1143,4,2018-10-20
1143,71,2017-11-02
1143,77,2019-07-22
1143,180,2018-12-15
1143,95,2018-08-07
1143,184,2017-09-03
1143,156,2017-12-28
1143,14,2019-03-11
1143,95,2018-05-27
1143,32,2019-02-17
1144,82,2018-01-18
1144,78,2019-05-22
1144,57,2017-07-30
1144,108,2017-10-29
1144,74,2018-04-17
1144,45,2017-11-10
1144,28,2017-12-09
1144,58,2020-02-12
1144,64,2019-11-16
1144,57,2020-01-26
1147,152,2017-03-21
1147,160,2019-03-04
1147,116,2016-09-27
1149,154,2019-11-17
1149,100,2017-06-01
1149,146,2018-06-29
1149,182,2018-04-20
1149,75,2017-11-19
1149,174,2017-05-19
1150,26,2019-04-16
1150,196,2019-12-14
1150,3,2019-08-28
1150,96,2018-09-08
1151,123,2019-11-07
1151,84,2017-03-10
1151,114,2019-02-11
1151,103,2018-12-14
1151,152,2018-10-14
1152,179,2017-07-16
1152,99,2019-06-14
1152,83,2019-05-22
1152,136,2019-03-04
1152,200,2019-09-21
1152,181,2019-09-06
1152,20,2019-04-05
1152,180,2018-03-28
1152,174,2019-06-28
1152,77,2019-05-13
1152,116,2019-04-13
1152,197,2017-11-22
1152,34,2016-05-16
1152,187,2020-01-13
1152,177,2020-02-24
1152,182,2019-12-02
1152,56,2019-01-09
1153,162,2019-05-17
1154,17,2019-12-10
1154,194,2018-04-25
1154,169,2017-05-29
1154,157,2016-06-23
1155,125,2018-09-18
1155,54,2017-11-24
1155,151,2017-05-30
1155,146,2018-04-27
1155,127,2018-05-25
1155,114,2017-08-31
1155,2,2020-04-05
1155,178,2017-07-11
1155,49,2018-06-29
1155,92,2016-12-13
1155,106,2018-06-23
1155,23,2019-04-06
1155,3,2019-11-30
1155,189,2019-09-22
1156,73,2017-08-21
1158,83,2020-01-25
1158,129,2019-01-29
1158,2,2018-12-30
1158,138,2019-06-10
1158,19,2018-02-24
1158,104,2018-11-02
1158,25,2019-09-14
1158,140,2018-11-10
1158,18,2018-10-31
1158,169,2019-07-17
1158,165,2018-04-26
1158,48,2019-08-08
1158,42,2019-11-06
1158,25,2017-06-01
1158,170,2018-01-12
1158,41,2019-10-03
1158,13,2017-10-08
1158,146,2019-01-05
1158,40,2019-08-11
1160,82,2018-04-02
1160,65,2018-07-09
1160,60,2019-02-20
1160,127,2019-04-10
1160,161,2018-04-05
1160,55,2019-12-07
1160,195,2019-12-20
1160,75,2019-07-29
1160,89,2020-02-04
1160,151,2018-09-16
1160,104,2019-04-24
1160,197,2018-05-12
1160,169,2019-09-08
1160,73,2018-06-10
1160,170,2018-09-26
1160,117,2019-12-18
1160,12,2019-08-05
1160,117,2018-05-07
1160,161,2017-11-13
1160,121,2019-05-15
1160,61,2017-09-02
1160,32,2020-02-17
1160,110,2016-12-15
1160,114,2019-11-21
1160,8,2019-11-24
1160,65,2019-09-08
1160,174,2018-12-22
1160,142,2018-07-19
1160,86,2019-03-24
1161,100,2017-08-28
1161,56,2016-10-18
1161,87,2018-01-07
1162,31,2019-10-10
1162,169,2018-08-23
1162,34,2016-04-30
1162,125,2019-04-17
1162,45,2017-05-01
1162,102,2017-04-03
1162,62,2017-03-27
1162,84,2018-06-05
1162,146,2019-04-05
1162,168,2017-01-26
1162,118,2019-10-25
1162,149,2019-02-05
1162,23,2018-04-07
1162,158,2017-03-16
1162,26,2019-02-14
1162,77,2017-01-22
1162,92,2018-08-03
1162,194,2019-08-21
1162,159,2019-05-20
1162,148,2019-01-29
1162,163,2019-05-03
1162,144,2018-08-14
1162,80,2019-04-01
1162,28,2017-01-26
1163,165,2020-02-03
1163,156,2018-12-16
1163,75,2018-06-27
1163,173,2018-01-29
1163,114,2018-11-14
1163,185,2018-05-20
1163,125,2016-08-01
1163,122,2017-06-07
1163,53,2017-12-05
1163,184,2019-12-26
1163,88,2019-07-15
1163,69,2018-12-08
1164,141,2017-06-12
1164,188,2017-07-26
1164,43,2016-10-18
1164,103,2017-04-12
1164,38,2018-09-13
1164,116,2019-05-11
1164,168,2019-01-14
1164,119,2018-11-14
1164,183,2017-05-04
1164,125,2016-12-15
1164,174,2018-03-08
1164,13,2018-11-01
1164,187,2018-10-15
1164,121,2018-06-18
1164,86,2017-06-10
1164,83,2018-12-05
1164,65,2017-09-09
1164,3,2017-12-08
1165,73,2017-10-15
1165,121,2020-04-15
1165,133,2016-11-26
1168,5,2018-12-10
1168,134,2018-10-09
1168,58,2019-09-30
1168,122,2019-06-07
1168,180,2018-02-26
1168,84,2018-03-24
1168,140,2018-06-12
1168,157,2018-06-27
1169,67,2019-09-06
1169,21,2019-05-26
1169,170,2019-04-25
1169,156,2018-12-16
1169,154,2019-11-18
1169,55,2017-07-07
1169,72,2017-05-10
1169,159,2019-07-29
1169,192,2018-01-31
1169,107,2017-09-04
1169,22,2018-02-13
1169,23,2017-12-24
1169,118,2019-10-23
1169,97,2018-11-17
1169,71,2019-03-29
1170,14,2019-05-04
1170,134,2018-11-22
1170,76,2018-11-26
1170,55,2018-01-18
1170,16,2020-04-15
1170,11,2019-05-22
1171,139,2019-11-24
1172,30,2019-12-07
1172,82,2018-08-25
1172,32,2017-09-08
1172,176,2019-04-23
1172,44,2018-02-05
1172,165,2017-09-07
1172,180,2018-09-14
1172,101,2018-02-03
1175,105,2017-07-25
1175,169,2018-10-05
1175,40,2020-04-11
1175,5,2017-05-09
1175,103,2018-05-01
1175,158,2018-07-27
1175,142,2019-01-08
1175,132,2019-03-29
1175,91,2018-04-08
1175,157,2019-08-22
1175,177,2018-05-07
1175,77,2018-05-16
1175,150,2019-09-25
1175,17,2019-09-14
1175,87,2018-05-12
1175,34,2018-01-31
1175,46,2017-03-05
1175,56,2017-12-13
1177,81,2019-09-22
1177,21,2020-01-29
1177,16,2017-10-31
1177,84,2018-04-06
1177,146,2017-02-28
1177,141,2019-03-22
1177,166,2020-01-01
1177,185,2019-08-01
1177,51,2016-10-12
1177,67,2017-09-05
1177,86,2019-11-21
1177,52,2020-04-17
1177,79,2018-11-28
1177,79,2019-02-23
1177,139,2019-04-15
1177,88,2017-08-26
1179,22,2019-10-06
1179,100,2020-02-11
1179,13,2019-04-25
1179,198,2017-05-15
1179,153,2018-11-11
1179,79,2017-08-16
1180,13,2018-12-29
1180,183,2019-03-21
1180,91,2018-11-14
1180,9,2020-01-30
1180,90,2018-01-23
1180,68,2019-03-16
1180,196,2018-06-15
1180,68,2019-09-17
1180,33,2018-10-02
1180,178,2018-06-03
1181,16,2017-04-27
1181,169,2019-05-17
1181,77,2017-01-31
1181,187,2017-07-23
1181,161,2017-08-20
1181,43,2019-04-14
1181,116,2018-03-22
1181,21,2019-02-16
1181,38,2019-01-23
1181,166,2018-11-04
1181,189,2016-08-31
1181,51,2019-05-28
1181,10,2019-05-07
1181,49,2018-06-13
1181,118,2018-05-11
1181,19,2019-05-04
1181,83,2019-02-01
1182,5,2019-12-20
1182,163,2018-11-28
1182,187,2016-12-21
1182,91,2018-04-07
1182,173,2018-04-06
1182,4,2016-09-11
1182,163,2017-06-24
1182,91,2019-01-06
1182,182,2019-07-08
1187,171,2018-03-21
1187,17,2017-08-26
1187,59,2018-06-30
1187,143,2017-12-03
1188,38,2017-05-01
1188,180,2017-10-12
1188,65,2019-12-30
1188,18,2019-03-31
1188,26,2019-10-02
1188,97,2019-04-05
1188,148,2018-08-27
1188,187,2017-10-31
1188,183,2019-12-07
1188,194,2017-06-25
1191,132,2020-02-06
1191,21,2016-10-29
1191,162,2019-02-09
1191,99,2020-02-08
1191,45,2020-01-08
1192,139,2019-03-21
1192,111,2017-11-21
1192,146,2019-09-21
1192,26,2018-04-25
1192,195,2019-06-21
1192,182,2019-04-15
1192,7,2019-06-05
1192,75,2018-04-05
1192,177,2018-07-26
1192,89,2019-03-30
1192,92,2018-07-15
1192,142,2018-03-16
1192,104,2018-06-21
1193,98,2018-07-23
1193,28,2019-12-09
1193,147,2018-11-18
1193,59,2020-04-10
1193,193,2019-10-26
1193,78,2019-06-12
1193,87,2018-09-02
1193,111,2018-09-09
1193,109,2019-01-14
1193,4,2020-01-04
1194,123,2019-06-08
1194,71,2020-01-06
1196,145,2018-04-28
1196,48,2018-11-02
1196,41,2018-04-24
1196,60,2019-03-19
1196,22,2018-04-07
1197,55,2018-07-29
1197,196,2018-03-28
1197,185,2020-02-03
1197,187,2018-05-26
1197,144,2018-09-19
1197,183,2017-01-28
1197,140,2019-08-27
1197,103,2019-08-01
1197,80,2018-05-04
1199,149,2018-10-20
1199,11,2019-03-06
1199,108,2020-03-15
1199,112,2018-03-30
1199,178,2018-04-10
1199,45,2017-12-19
1199,109,2018-10-12
1199,45,2018-02-05
1199,40,2018-12-18
1199,156,2018-07-08
1199,29,2019-06-08
1199,9,2020-02-13
1199,93,2018-05-10
1200,181,2020-02-22
1200,167,2019-10-17
1200,118,2017-01-27
1200,171,2018-07-30
1200,131,2018-02-16
1200,121,2019-04-01
1200,60,2017-10-23
1200,101,2019-10-13
1200,119,2019-07-22
1201,78,2017-01-03
1201,119,2018-12-25
1201,42,2017-01-25
1201,161,2016-08-25
1202,105,2018-05-19
1202,180,2018-05-15
1202,118,2018-07-05
1202,59,2019-11-12
1202,154,2018-08-25
1202,36,2018-05-11
1202,12,2019-03-17
1202,138,2018-07-02
1202,2,2019-09-19
1202,46,2019-11-28
1202,45,2019-07-31
1202,77,2019-01-20
1202,58,2019-03-21
1202,85,2018-07-20
1202,5,2017-06-04
1202,60,2020-01-05
1202,121,2020-04-02
1202,1,2017-12-25
1202,39,2020-03-13
1202,144,2019-09-07
1202,79,2019-07-22
1203,135,2019-12-04
1203,99,2019-03-06
1203,70,2018-05-20
1203,171,2017-01-21
1203,171,2017-06-08
1203,28,2017-03-09
1203,25,2016-11-28
1203,109,2017-10-10
1203,19,2017-10-23
1203,196,2017-12-18
1203,12,2017-03-03
1203,144,2019-10-12
1203,112,2016-12-09
1203,172,2019-03-02
1203,119,2018-07-23
1203,199,2018-07-03
1203,138,2019-04-23
1203,141,2017-07-09
1203,5,2019-03-07
1203,53,2017-08-23
1203,91,2018-03-12
1203,9,2017-10-01
1203,135,2020-01-15
1203,51,2018-05-11
1203,87,2018-10-17
1203,183,2018-02-02
1203,26,2020-02-16
1203,128,2019-01-26
1204,27,2018-10-29
1204,127,2018-12-12
1204,120,2018-03-02
1204,168,2019-07-12
1204,142,2017-11-14
1204,182,2016-10-21
1204,147,2020-03-03
1204,18,2019-11-03
1204,141,2017-10-13
1205,118,2020-04-04
1205,119,2019-04-24
1205,106,2017-07-09
1205,39,2017-09-25
1205,59,2017-03-22
1205,46,2018-11-22
1205,88,2019-02-15
1205,186,2019-12-01
1205,112,2016-11-15
1205,111,2019-12-22
1209,137,2018-03-05
1209,116,2018-02-02
1209,106,2017-05-15
1209,33,2020-01-14
1209,72,2018-10-08
1209,163,2018-06-28
1209,63,2019-02-25
1209,25,2019-10-02
1209,60,2020-02-05
1209,23,2019-01-16
1209,196,2017-08-26
1209,125,2019-12-19
1209,155,2018-11-18
1210,25,2018-10-17
1210,186,2018-12-17
1210,34,2017-06-30
1210,160,2018-11-28
1210,56,2017-10-12
1210,61,2019-06-29
1210,6,2017-04-23
1210,194,2020-01-20
1210,8,2018-11-27
1211,52,2019-06-16
1211,111,2019-11-22
1211,95,2018-01-06
1211,56,2018-02-07
1211,133,2019-12-19
1211,152,2019-09-08
1211,15,2019-06-25
1212,166,2019-06-30
1212,145,2020-02-27
1212,110,2018-04-01
1212,58,2018-12-22
1212,38,2018-02-04
1212,74,2018-04-15
1212,139,2018-11-29
1212,190,2019-07-05
1212,71,2019-06-03
1213,62,2018-02-27
1213,113,2018-10-16
1213,101,2019-11-23
1213,57,2018-07-04
1213,166,2018-09-26
1213,27,2019-03-15
1213,143,2019-08-24
1213,65,2017-10-09
1213,137,2019-03-26
1213,62,2017-12-25
1213,21,2018-06-27
1213,184,2018-09-07
1213,84,2019-11-29
1213,129,2018-10-22
1213,184,2018-06-08
1213,167,2017-08-03
1213,180,2019-09-18
1213,100,2017-07-02
1213,161,2016-11-29
1213,57,2019-07-17
1213,34,2018-05-10
1213,57,2019-05-02
1213,170,2020-01-01
1213,111,2017-09-17
1213,3,2019-09-23
1213,167,2018-01-15
1214,196,2017-09-19
1214,168,2016-09-16
1214,64,2018-01-14
1214,78,2018-03-22
1214,12,2019-03-28
1214,45,2019-06-29
1214,64,2017-11-16
1214,7,2017-07-20
1214,169,2019-03-21
1214,57,2019-02-11
1214,27,2019-03-19
1214,46,2018-03-22
1214,108,2018-10-27
1214,30,2016-11-14
1215,136,2019-05-31
1215,69,2017-12-19
1215,183,2020-03-27
1215,60,2017-05-22
1216,1,2018-06-04
1216,89,2018-05-12
1216,183,2020-03-12
1216,101,2018-03-14
1216,69,2018-09-04
1217,111,2019-06-12
1217,84,2017-05-23
1217,65,2019-07-06
1217,146,2020-03-05
1217,195,2019-07-11
1217,28,2018-12-13
1217,28,2019-12-30
1217,69,2019-06-24
1217,76,2017-11-27
1217,117,2018-12-06
1219,98,2019-11-23
1219,193,2018-11-26
1219,61,2019-06-17
1219,41,2020-03-23
1220,179,2017-07-30
1220,169,2018-09-01
1220,73,2018-09-29
1220,41,2019-11-04
1220,118,2019-10-24
1220,162,2018-07-26
1220,30,2017-08-05
1220,180,2019-08-17
1220,108,2019-09-26
1220,107,2018-10-08
1220,73,2018-12-22
1221,163,2019-06-08
1221,181,2019-08-22
1222,147,2018-05-23
1222,12,2018-08-27
1222,93,2020-02-13
1222,130,2019-01-17
1222,63,2018-10-14
1222,6,2020-01-03
1222,100,2018-01-09
1222,26,2019-12-29
1222,73,2017-10-20
1222,135,2019-12-19
1222,77,2018-05-31
1222,61,2017-07-26
1222,7,2020-02-19
1222,51,2017-07-22
1222,141,2018-07-07
1222,45,2020-02-20
1222,44,2019-04-14
1222,126,2017-02-23
1223,68,2018-04-03
1223,111,2017-12-21
1225,102,2020-04-01
1225,147,2018-02-15
1225,29,2019-11-20
1225,173,2018-08-11
1225,85,2020-01-29
1225,28,2019-09-28
1225,143,2018-05-02
1225,169,2019-06-11
1225,5,2018-09-20
1225,62,2017-12-09
1225,89,2017-02-12
1225,111,2018-06-04
1225,134,2018-12-15
1225,142,2020-03-13
1225,6,2019-06-23
1225,55,2017-10-19
1225,147,2018-03-19
1225,73,2019-05-02
1225,45,2018-06-17
1225,171,2019-05-06
1226,180,2018-10-20
1226,175,2019-07-29
1226,62,2018-10-19
1226,148,2017-08-29
1226,155,2017-09-22
1226,30,2016-11-17
1226,89,2020-01-18
1226,83,2018-02-13
1226,124,2020-04-10
1226,104,2020-03-22
1226,74,2019-10-04
1226,81,2018-08-09
1226,57,2018-03-13
1226,181,2017-12-09
1226,29,2018-08-21
1226,99,2017-07-26
1226,169,2017-11-21
1226,62,2018-09-05
1226,48,2019-01-25
1226,57,2017-06-13
1226,156,2017-08-06
1227,46,2019-02-21
1227,125,2017-12-22
1227,138,2019-08-31
1227,4,2020-04-02
1227,31,2020-02-08
1227,137,2020-04-14
1227,69,2018-12-10
1227,147,2019-01-19
1227,113,2019-08-14
1228,98,2019-07-12
1228,170,2019-11-01
1228,153,2019-04-22
1228,50,2018-07-13
1228,165,2020-03-24
1228,125,2020-03-20
1228,186,2019-06-23
1228,103,2019-01-31
1228,90,2018-12-08
1228,39,2019-03-19
1228,98,2018-09-06
1228,63,2018-10-04
1228,101,2018-07-18
1228,177,2019-05-27
1228,130,2018-04-23
1228,113,2019-10-10
1228,11,2019-03-21
1228,100,2017-10-13
1229,66,2017-12-02
1229,26,2018-08-24
1229,178,2017-11-18
1229,149,2019-11-04
1229,192,2020-01-09
1229,149,2018-10-11
1229,79,2018-11-30
1229,159,2020-03-19
1229,112,2018-01-06
1229,79,2019-08-24
1229,199,2019-06-19
1229,115,2017-10-27
1229,176,2017-06-20
1229,126,2018-09-24
1230,158,2019-04-30
1230,10,2018-12-31
1230,154,2018-02-13
1230,55,2020-03-04
1230,4,2019-04-12
1230,122,2019-06-26
1230,141,2018-09-25
1230,195,2018-02-04
1230,83,2019-10-12
1231,91,2017-10-25
1231,105,2019-06-23
1231,187,2017-05-16
1231,51,2016-11-23
1231,113,2019-05-02
1231,75,2019-08-30
1231,57,2017-09-10
1232,175,2019-06-14
1232,151,2019-09-29
1232,14,2019-09-04
1232,151,2020-01-14
1232,111,2020-04-02
1232,107,2019-05-10
1232,148,2018-07-23
1232,180,2019-05-17
1232,188,2019-06-11
1232,119,2019-11-09
1232,99,2019-11-12
1232,166,2019-08-23
1232,184,2020-01-08
1232,182,2019-06-12
1232,54,2018-01-06
1232,150,2018-11-24
1232,96,2019-02-12
1232,94,2020-04-08
1232,150,2019-07-24
1232,74,2019-11-19
1232,96,2017-06-24
1232,106,2018-06-09
1232,22,2019-01-14
1232,149,2018-07-17
1232,61,2018-08-15
1232,82,2018-03-24
1232,195,2019-08-10
1232,87,2019-11-10
1232,148,2018-10-24
1232,120,2019-01-22
1234,83,2018-02-06
1234,186,2019-09-16
1234,133,2017-07-27
1234,180,2017-11-12
1234,42,2019-12-30
1234,118,2017-06-21
1234,60,2018-08-11
1234,191,2018-05-27
1234,49,2017-09-03
1234,135,2020-01-15
1234,191,2019-01-19
1234,97,2019-06-27
1234,10,2017-03-28
1234,28,2018-05-02
1234,159,2019-05-31
1234,88,2019-06-06
1234,35,2018-08-27
1236,120,2020-01-30
1236,47,2018-02-24
1236,116,2019-10-06
1236,171,2016-12-23
1236,155,2017-04-19
1236,187,2017-03-31
1236,44,2018-01-07
1236,62,2019-10-04
1236,162,2016-09-15
1237,200,2020-02-09
1237,40,2018-06-09
1237,169,2019-01-05
1237,143,2018-03-17
1237,7,2020-01-08
1237,95,2019-10-13
1237,65,2020-01-04
1237,186,2019-03-18
1237,12,2019-12-18
1237,52,2018-04-25
1238,69,2019-05-20
1238,13,2017-12-30
1238,175,2017-06-30
1238,151,2016-09-27
1238,76,2018-05-18
1238,47,2019-05-09
1238,197,2018-12-27
1238,157,2019-12-30
1238,96,2017-08-24
1238,150,2018-07-03
1238,7,2019-07-18
1240,69,2020-01-05
1240,129,2018-07-02
1240,28,2018-07-11
1240,52,2017-06-11
1240,163,2019-09-25
1240,92,2019-06-14
1240,64,2018-03-01
1240,153,2017-12-05
1240,112,2019-10-07
1240,121,2019-02-02
1240,51,2016-07-30
1240,69,2020-02-09
1240,54,2017-12-03
1240,87,2020-04-09
1240,145,2019-11-21
1240,172,2017-11-04
1240,60,2020-01-27
1240,113,2018-07-26
1240,74,2019-08-28
1240,115,2020-01-16
1240,161,2017-07-14
1240,160,2018-03-13
1240,81,2017-11-18
1240,101,2020-02-09
1240,195,2020-04-17
1240,68,2019-10-14
1240,101,2017-09-15
1240,132,2019-12-12
1241,60,2018-11-09
1241,183,2018-04-12
1241,191,2018-12-29
1241,60,2018-04-18
1241,105,2018-09-03
1242,9,2016-12-14
1242,61,2019-03-29
1242,187,2018-12-29
1242,16,2017-09-02
1243,189,2017-03-18
1243,143,2017-12-28
1243,39,2017-06-30
1243,99,2018-03-22
1243,93,2018-02-16
1243,109,2016-10-07
1243,10,2019-05-30
1243,53,2019-08-18
1243,50,2019-12-15
1243,63,2017-06-06
1243,130,2019-03-20
1243,156,2016-10-12
1243,11,2019-10-24
1243,85,2017-05-10
1243,22,2019-08-16
1243,31,2017-04-01
1243,200,2018-06-18
1243,162,2019-04-21
1243,179,2017-04-25
1243,152,2018-05-27
1243,122,2017-09-09
1243,126,2020-02-05
1243,98,2017-01-12
1243,81,2019-02-21
1244,163,2016-09-22
1244,55,2016-08-09
1244,54,2019-05-26
1244,187,2017-08-30
1244,53,2017-03-21
1245,37,2020-02-22
1245,25,2018-07-29
1245,3,2019-07-19
1246,89,2017-07-15
1246,125,2017-12-04
1246,29,2019-10-19
1246,193,2020-04-04
1246,2,2019-06-26
1246,132,2018-04-08
1246,160,2020-01-13
1246,170,2019-02-05
1246,76,2019-06-21
1246,92,2018-04-09
1246,9,2019-01-23
1246,196,2020-03-31
1247,115,2017-06-06
1247,172,2018-07-22
1247,107,2018-05-10
1247,31,2017-03-06
1248,165,2018-10-23
1248,64,2018-06-25
1248,76,2019-10-12
1248,123,2018-12-02
1248,75,2019-01-13
1248,48,2020-01-28
1248,29,2019-09-24
1248,33,2016-06-16
1248,11,2019-08-15
1248,167,2019-09-26
1248,189,2017-09-14
1248,73,2018-05-25
1248,124,2018-09-15
1248,104,2019-11-04
1249,134,2017-06-10
1249,88,2020-04-18
1249,4,2019-01-30
1249,190,2020-01-29
1249,12,2019-11-09
1249,79,2017-01-19
1250,155,2018-10-17
1250,145,2017-12-09
1250,44,2018-10-29
1250,105,2017-01-08
1250,157,2017-04-19
1250,142,2018-03-28
1250,109,2017-10-18
1250,182,2017-01-20
1252,148,2017-01-26
1252,152,2020-02-27
1252,3,2019-03-20
1252,136,2017-03-24
1252,149,2019-10-22
1252,18,2019-09-27
1253,170,2017-10-30
1253,186,2017-01-04
1253,199,2020-04-08
1253,55,2017-12-25
1253,19,2018-12-06
1253,6,2017-10-29
1253,57,2019-07-13
1253,194,2017-01-30
1253,142,2016-10-22
1254,80,2018-01-03
1254,30,2017-05-25
1254,5,2018-06-19
1254,120,2017-10-05
1254,18,2020-03-30
1254,51,2019-02-04
1254,132,2017-09-19
1254,127,2018-08-17
1258,99,2018-03-20
1258,164,2019-02-10
1258,91,2018-10-09
1258,128,2018-02-01
1258,26,2019-08-12
1259,126,2016-10-06
1259,16,2020-01-03
1260,145,2019-04-11
1262,48,2018-08-04
1262,9,2017-08-22
1262,58,2018-08-25
1262,65,2017-08-19
1262,7,2017-02-15
1262,128,2018-12-07
1262,60,2018-10-09
1262,20,2017-09-09
1263,28,2018-01-09
1263,78,2017-04-02
1263,127,2018-05-17
1263,64,2017-01-20
1263,32,2018-11-23
1263,126,2017-12-30
1263,6,2017-03-18
1263,38,2017-08-22
1263,156,2019-07-17
1263,50,2018-11-24
1263,78,2017-06-18
1263,165,2019-06-19
1264,148,2018-05-26
1264,113,2020-03-08
1264,25,2019-12-13
1264,62,2019-03-07
1264,62,2019-12-20
1264,166,2020-03-21
1264,194,2016-09-04
1264,149,2019-08-15
1264,128,2018-10-18
1264,152,2020-02-06
1264,130,2017-10-21
1264,100,2018-01-07
1264,130,2020-02-10
1264,3,2019-03-16
1264,196,2017-07-22
1264,98,2019-03-15
1264,40,2020-01-03
1264,17,2019-03-03
1264,19,2019-04-03
1264,149,2019-05-27
1265,119,2019-01-19
1265,86,2019-09-01
1265,99,2019-03-21
1265,125,2019-09-17
1265,38,2018-03-10
1265,26,2019-07-05
1265,25,2018-07-06
1266,55,2019-06-21
1266,176,2017-02-24
1266,156,2018-11-27
1266,16,2017-12-03
1266,2,2020-03-30
1266,46,2018-02-02
1266,114,2018-01-17
1266,95,2017-10-29
1266,35,2019-04-30
1266,200,2018-08-07
1266,129,2018-08-12
1266,177,2017-12-14
1266,29,2019-03-12
1266,61,2018-09-07
1266,107,2018-06-02
1266,149,2019-11-28
1266,168,2019-06-24
1266,187,2019-04-20
1267,166,2020-02-29
1267,116,2018-02-26
1268,121,2020-04-08
1268,120,2018-08-23
1268,184,2018-06-19
1269,174,2017-07-15
1269,178,2017-11-23
1269,146,2016-12-13
1269,126,2017-01-28
1269,94,2018-04-20
1269,3,2017-11-16
1269,174,2018-02-24
1269,197,2018-11-08
1269,2,2018-05-24
1269,164,2018-02-28
1269,129,2020-04-08
1269,180,2018-02-20
1269,42,2018-08-15
1269,142,2019-12-15
1269,61,2018-06-03
1269,82,2017-05-22
1269,167,2017-12-31
1269,187,2017-12-17
1269,150,2019-09-06
1269,157,2019-03-30
1269,120,2018-01-25
1269,13,2016-05-31
1270,67,2019-11-28
1270,177,2020-03-10
1270,14,2019-09-07
1270,95,2018-05-23
1270,123,2019-05-25
1270,95,2018-11-05
1270,37,2020-03-08
1270,73,2017-10-28
1270,127,2019-02-08
1270,30,2017-01-30
1270,196,2018-05-26
1270,81,2019-09-15
1270,17,2019-05-01
1270,185,2020-02-21
1270,114,2019-05-10
1270,5,2019-05-26
1270,7,2019-06-13
1271,33,2017-05-05
1271,152,2019-01-17
1271,165,2018-05-11
1271,39,2018-10-09
1271,182,2016-08-24
1271,31,2019-12-17
1271,175,2019-03-07
1271,56,2017-06-12
1271,48,2018-06-20
1271,25,2018-10-13
1271,73,2018-03-01
1272,38,2017-09-02
1272,165,2020-04-13
1272,71,2019-03-29
1272,185,2017-08-15
1272,93,2019-11-16
1272,53,2019-03-07
1272,134,2020-03-21
1272,194,2016-07-30
1272,21,2017-01-18
1272,53,2017-04-25
1272,165,2017-04-18
1272,58,2017-04-20
1272,65,2017-03-05
1272,122,2018-06-15
1272,26,2018-08-31
1272,64,2019-05-22
1272,110,2016-11-24
1272,80,2018-09-05
1272,69,2019-09-18
1272,70,2019-04-21
1273,56,2018-09-12
1273,137,2018-01-15
1273,189,2017-09-01
1273,123,2018-12-15
1273,50,2018-10-12
1273,50,2018-03-16
1273,140,2017-11-01
1274,138,2019-08-01
1274,22,2018-10-12
1274,149,2019-09-12
1274,80,2016-09-26
1274,121,2018-09-16
1274,171,2017-10-11
1274,118,2020-04-18
1274,142,2017-11-05
1274,151,2019-05-17
1274,31,2019-07-28
1274,156,2017-03-17
1274,20,2018-11-08
1274,163,2019-09-10
1274,84,2019-07-18
1274,172,2018-10-06
1274,172,2018-11-30
1274,90,2017-07-07
1275,6,2020-01-26
1275,25,2018-01-31
1275,86,2018-01-21
1275,124,2019-03-20
1275,83,2018-07-14
1275,50,2018-03-26
1275,176,2017-11-19
1275,16,2018-08-07
1276,98,2019-12-03
1276,19,2019-08-24
1280,158,2018-11-03
1280,185,2018-05-16
1280,176,2016-11-11
1280,14,2020-01-02
1280,25,2018-08-08
1280,67,2017-04-21
1280,165,2017-09-27
1280,138,2018-11-26
1280,8,2016-07-31
1280,171,2019-08-02
1280,129,2017-06-21
1280,85,2019-04-15
1280,101,2017-01-20
1280,123,2016-11-30
1280,179,2017-02-08
1280,43,2019-10-02
1280,93,2018-02-01
1280,136,2018-10-27
1281,33,2019-09-19
1281,193,2018-02-18
1281,93,2018-07-18
1281,107,2018-05-03
1281,63,2018-12-04
1281,123,2020-02-11
1281,103,2018-04-09
1281,13,2018-11-06
1281,38,2018-05-06
1281,136,2018-04-17
1281,178,2017-11-23
1281,38,2017-08-07
1281,80,2019-01-09
1282,180,2019-02-27
1282,156,2017-10-02
1282,180,2018-03-10
1282,41,2017-09-20
1282,146,2017-10-10
1282,8,2019-08-11
1282,112,2019-06-17
1282,142,2019-08-03
1283,58,2019-03-13
1283,52,2018-05-17
1283,57,2018-05-28
1283,186,2018-08-16
1283,129,2019-10-25
1283,96,2018-11-24
1283,76,2020-03-16
1283,140,2019-08-04
1283,75,2019-09-29
1283,75,2018-11-15
1283,16,2019-11-05
1283,160,2018-09-05
1283,85,2019-07-07
1287,1,2018-11-23
1287,197,2018-03-18
1287,11,2017-10-02
1287,58,2019-01-22
1287,120,2016-12-09
1287,114,2018-01-30
1287,127,2020-04-14
1287,171,2017-09-19
1287,54,2017-10-02
1288,177,2018-11-28
1289,99,2019-04-10
1289,33,2019-04-09
1289,7,2020-02-08
1289,27,2020-03-02
